Qual o plano econômico do governo <b>Dutra (1946-51)</b>?	O <b>Plano SALTE</b>: <b>S</b>aúde, <b>A</b>limentação, <b>T</b>ransporte e <b>E</b>nergia.	FormacaoEconomica::UnidadeI
O que marcou o segundo governo <b>Vargas (1951-54)</b>?	O <b>nacionalismo econômico</b> (criação da <b>Petrobras</b>, 1953) e o <b>suicídio em 1954</b> (carta-testamento).	FormacaoEconomica::UnidadeI
Qual o debate entre <b>vocação agrária</b> e <b>desenvolvimentismo</b>?	Os <b>liberais</b> (ex.: Eugênio Gudin) defendiam a vocação agrária do Brasil; os <b>desenvolvimentistas</b> (Celso Furtado, Roberto Simonsen) defendiam a industrialização planejada.	FormacaoEconomica::UnidadeI
Quem foi <b>JK</b> e qual seu período de governo?	Juscelino Kubitschek, presidente de <b>1956 a 1960</b> (eleito por PSD-PTB). Período dos <b>Anos Dourados</b> e do Plano de Metas.	FormacaoEconomica::UnidadeII
Qual o <b>lema</b> e o tamanho do <b>Plano de Metas</b>?	<b>'Cinquenta anos em cinco'</b>. O plano tinha <b>31 metas</b> e buscava industrialização integrada (aprofundando o PSI).	FormacaoEconomica::UnidadeII
Quais os <b>setores prioritários</b> do Plano de Metas?	<b>Energia</b> (maior fatia, ~43%), <b>transporte</b>, <b>alimentação</b>, <b>indústrias de base</b> e <b>educação</b>.	FormacaoEconomica::UnidadeII
Qual era a <b>meta-síntese</b> do Plano de Metas?	A construção de <b>Brasília</b> (a 31ª meta), a nova capital.	FormacaoEconomica::UnidadeII
Quem projetou Brasília e quando foi inaugurada?	Projeto arquitetônico de <b>Oscar Niemeyer</b> e urbanístico de <b>Lúcio Costa</b>; inaugurada em <b>21 de abril de 1960</b>. Os operários eram os <b>candangos</b>.	FormacaoEconomica::UnidadeII
Qual indústria foi destaque no Plano de Metas e qual órgão a coordenou?	A <b>indústria automobilística</b> (chegada das montadoras, ex.: Volkswagen), coordenada pelo <b>GEIA</b>. O <b>BNDE</b> financiou o plano.	FormacaoEconomica::UnidadeII
Qual foi o saldo (positivo e negativo) do Plano de Metas?	Positivo: forte <b>crescimento e modernização</b> industrial. Negativo: <b>aumento da inflação</b> e do <b>endividamento externo</b>.	FormacaoEconomica::UnidadeII
O que marcou o governo de <b>Jânio Quadros</b> (1961)?	A <b>renúncia</b> em agosto de 1961, gerando crise política.	FormacaoEconomica::UnidadeII
Qual o plano econômico de <b>João Goulart (Jango)</b>?	O <b>Plano Trienal</b> (1962), elaborado por <b>Celso Furtado</b>, baseado em ideias da CEPAL; fracassou diante da inflação e da instabilidade.	FormacaoEconomica::UnidadeII
O que é a <b>CEPAL</b> e quem é seu principal teórico?	A Comissão Econômica para a América Latina (ONU). Seu principal teórico é <b>Raúl Prebisch</b>.	FormacaoEconomica::UnidadeII
Explique a <b>deterioração dos termos de troca</b> (Prebisch).	A relação <b>centro-periferia</b>: a periferia exporta produtos primários (baratos) e importa industrializados (caros), perdendo renda. Solução: <b>industrializar por substituição de importações</b>.	FormacaoEconomica::UnidadeII
Quem reforçou a tese de Prebisch?	<b>Hans Singer</b> (daí a 'tese Prebisch-Singer' sobre a deterioração dos termos de troca).	FormacaoEconomica::UnidadeII
Quando ocorreu o <b>Golpe militar</b> e quem foi o 1º presidente?	Em <b>1964</b> (31 de março / 1º de abril). O primeiro presidente do regime foi o general <b>Castelo Branco</b> (1964-67).	FormacaoEconomica::UnidadeIII
O que foi o <b>PAEG</b> e quem o elaborou?	O <b>Programa de Ação Econômica do Governo (1964-67)</b>, elaborado por <b>Roberto Campos e Octávio Gouvêa de Bulhões</b>, para combater a inflação de forma <b>gradual</b> e fazer reformas.	FormacaoEconomica::UnidadeIII
Quais as três causas da inflação para o PAEG?	<b>Déficit público</b>, <b>expansão do crédito</b> e <b>reajustes salariais</b> acima da produtividade.	FormacaoEconomica::UnidadeIII
Quais reformas tributárias o PAEG trouxe?	Criação do <b>ICM</b> (atual ICMS), <b>IPI</b> e <b>ISS</b>, além do <b>FGTS</b> e do <b>PIS</b> (poupança compulsória) e da <b>correção monetária</b>.	FormacaoEconomica::UnidadeIII
Quais instituições monetárias o PAEG criou?	A <b>correção monetária (ORTN)</b>, o <b>Conselho Monetário Nacional (CMN)</b> e o <b>Banco Central</b> (que substituíram a SUMOC), além do SFH e do <b>BNH</b>.	FormacaoEconomica::UnidadeIII
Como era a <b>política salarial</b> do PAEG?	Um forte <b>arrocho</b>: o governo definia os reajustes por fórmula (média dos 24 meses), reduzindo o salário real; greves foram proibidas.	FormacaoEconomica::UnidadeIII
O que foi o <b>AI-5</b> (1968)?	O ato institucional mais duro da ditadura: fechou o Congresso, cassou direitos, suspendeu o habeas corpus para crimes políticos.	FormacaoEconomica::UnidadeIII
O que foi o <b>Milagre Econômico</b>?	Período de <b>1968 a 1973</b> (governos Costa e Silva e Médici) com PIB crescendo perto de <b>10% ao ano</b>. Ministro: <b>Delfim Netto</b>.	FormacaoEconomica::UnidadeIII
Qual a lógica e a crítica ao Milagre Econômico?	A lógica de <b>'crescer o bolo para depois repartir'</b>. A crítica: forte <b>concentração de renda</b> e dependência de capital/dívida externa.	FormacaoEconomica::UnidadeIII
O que foi o <b>1º Choque do Petróleo</b> e quando?	Em <b>1973</b>, a alta do preço do petróleo pela OPEP. Pesou sobre o Brasil, que importava a maior parte do petróleo, encarecendo a economia.	FormacaoEconomica::UnidadeIII
O que foi o <b>II PND</b> e de quem?	O II Plano Nacional de Desenvolvimento (governo <b>Geisel, 1974-79</b>): investiu em <b>bens de capital, insumos básicos e energia</b> (Proálcool, Itaipu, Angra), financiado por <b>dívida externa</b>.	FormacaoEconomica::UnidadeIII
O que foi o <b>2º Choque do Petróleo</b>?	Em <b>1979</b>, nova alta do petróleo; somada à alta dos juros internacionais, agravou a <b>crise da dívida externa</b> brasileira.	FormacaoEconomica::UnidadeIII
O que marcou o governo <b>Figueiredo (1979-85)</b>?	O <b>III PND</b>, a crise da dívida (acordos com o <b>FMI</b>), o movimento <b>Diretas Já</b> e o <b>fim da ditadura</b> (1985).	FormacaoEconomica::UnidadeIII
Quais as principais <b>heranças</b> da era militar para os anos 1980?	Enorme <b>dívida externa</b> e <b>inflação</b> descontrolada, que tornaram os anos 1980 a <b>'década perdida'</b>.	FormacaoEconomica::UnidadeIII
