O que foi a <b>URV</b>?	A <b>Unidade Real de Valor</b>: um <b>indexador / unidade de conta</b> atrelado ao dólar, usado para alinhar todos os preços (com neutralidade distributiva) antes da troca pela nova moeda.	EconomiaBrasileira::UnidadeII
Quando o <b>Real</b> entrou em circulação e qual a conversão?	Em <b>1º de julho de 1994</b>, à taxa de <b>CR$ 2.750 = R$ 1</b>, com <b>âncora cambial</b> (paridade próxima de R$ 1 = US$ 1).	EconomiaBrasileira::UnidadeII
Como a <b>âncora cambial</b> controlava a inflação no início do Real?	O real valorizado <b>barateava as importações</b>, aumentando a oferta e pressionando os preços internos para baixo. O custo foi déficit comercial e necessidade de <b>juros altos</b>.	EconomiaBrasileira::UnidadeII
Quais crises externas abalaram o 1º mandato de FHC (1995-98)?	As crises <b>mexicana (1994)</b>, <b>asiática (1997)</b> e <b>russa (1998)</b>, que provocaram fuga de capitais e perda de reservas; levaram ao <b>acordo com o FMI (1998)</b>.	EconomiaBrasileira::UnidadeII
O que mudou na política econômica em <b>1999</b> (2º mandato de FHC)?	A adoção do <b>câmbio flutuante</b> (após a desvalorização do real) e do <b>sistema de metas de inflação</b>.	EconomiaBrasileira::UnidadeII
O que é o <b>tripé macroeconômico</b> (a partir de 1999)?	A combinação de <b>superávit primário</b> (austeridade fiscal), <b>câmbio flutuante</b> e <b>metas de inflação</b>.	EconomiaBrasileira::UnidadeII
O que foi a <b>Lei de Responsabilidade Fiscal (2000)</b>?	Lei que <b>limitou o endividamento e os gastos</b> de União, estados e municípios (ex.: teto de gasto com pessoal), impondo disciplina às contas públicas.	EconomiaBrasileira::UnidadeII
O que sinalizou a <b>Carta ao Povo Brasileiro (2002)</b> de Lula?	O <b>compromisso de continuidade</b> da política macroeconômica (tripé, contratos, FMI), para acalmar os mercados antes da eleição.	EconomiaBrasileira::UnidadeII
Como foi a política econômica do <b>1º mandato de Lula (2003-06)</b>?	<b>Continuidade</b> do tripé macro (manteve câmbio flutuante, metas e superávit primário, elevado a 4,25%) somada a programas sociais.	EconomiaBrasileira::UnidadeII
Qual o principal programa social do governo Lula?	O <b>Bolsa Família</b> (que unificou e ampliou o Fome Zero), programa de transferência de renda que reduziu a pobreza.	EconomiaBrasileira::UnidadeII
O que marcou o <b>2º mandato de Lula (2007-10)</b>?	O <b>PAC</b> (programa de investimentos), a resposta <b>anticíclica</b> à <b>crise global de 2008</b> e a descoberta do <b>pré-sal</b>, com forte crescimento. Em 2011 assume <b>Dilma Rousseff</b>.	EconomiaBrasileira::UnidadeII
