Qual a base filosófica do <b>liberalismo</b>?	O <b>iluminismo</b>: razão, livre iniciativa, foco no <b>indivíduo</b> e na <b>cooperação</b>; Estado limitado (mínimo).	TeoriasRI::UnidadeI
Quem é o <b>pai do liberalismo político</b>?	<b>John Locke</b>: contratualista que defende <b>direitos naturais</b> (vida, liberdade, propriedade) anteriores ao Estado.	TeoriasRI::UnidadeI
Qual a contribuição de <b>Rousseau</b>?	Em <i>O contrato social</i> (1762): o homem é bom por natureza, a sociedade o corrompe; teórico da <b>soberania popular</b> e da <b>vontade geral</b>.	TeoriasRI::UnidadeI
Qual a contribuição de <b>Adam Smith</b> ao liberalismo?	Liberalismo econômico: defesa da <b>livre concorrência</b> e da <b>mão invisível</b> do mercado, com intervenção mínima do Estado.	TeoriasRI::UnidadeI
Qual a contribuição de <b>Kant</b>?	Em <i>A paz perpétua</i> (1795): o <b>imperativo categórico</b> e o <b>direito cosmopolita</b>. Inspira a paz democrática e os direitos humanos.	TeoriasRI::UnidadeI
Quem escreveu <i>A grande ilusão</i> (1910) e qual a tese?	<b>Norman Angell</b>: a guerra é um <b>jogo de soma negativa</b> (ruim para todos, inclusive o vencedor); o poder militar não garante prosperidade.	TeoriasRI::UnidadeI
Para o liberalismo, o que promove a <b>paz</b>?	A difusão da <b>democracia</b>, o <b>comércio internacional</b> e as <b>organizações internacionais</b>.	TeoriasRI::UnidadeI
O que caracteriza a <b>Escola Inglesa</b>?	É a <b>via intermediária</b> entre realismo e liberalismo: vê as RI como uma <b>sociedade internacional</b> de Estados, com regras e instituições comuns, mesmo sem governo mundial.	TeoriasRI::UnidadeI
Quem é o principal autor da Escola Inglesa e sua obra?	<b>Hedley Bull</b>, em <i>A sociedade anárquica</i> (1977).	TeoriasRI::UnidadeI
Diferencie <b>sistema internacional</b> e <b>sociedade internacional</b> (Bull).	<b>Sistema</b>: Estados se contatam e se influenciam. <b>Sociedade</b>: além disso, compartilham regras, valores e instituições. <b>Toda sociedade é um sistema, mas nem todo sistema é sociedade.</b>	TeoriasRI::UnidadeI
Quais as <b>três tradições</b> da política internacional (Escola Inglesa)?	<b>Realista</b> (hobbesiana, conflito), <b>racionalista</b> (grociana, sociedade/ordem) e <b>revolucionista</b> (kantiana, cosmopolitismo).	TeoriasRI::UnidadeI
O que foi a <b>Liga das Nações</b>?	A 1ª organização internacional global (criada após a 1ª Guerra, 1919), baseada na <b>segurança coletiva</b>. Fracassou, em parte pela ausência dos EUA.	TeoriasRI::UnidadeI
O que é o <b>neorrealismo</b> (realismo estrutural)?	Reinterpretação do realismo: a guerra decorre da <b>estrutura anárquica</b> do sistema, que constrange os Estados, e não da natureza humana.	TeoriasRI::UnidadeII
Quem é o principal autor do neorrealismo?	<b>Kenneth Waltz</b>. Obras: <i>O homem, o Estado e a guerra</i> (1959) e <i>Teoria da política internacional</i> (1979).	TeoriasRI::UnidadeII
Quais são as <b>três imagens</b> de Waltz (1959)?	1) o <b>homem</b> (natureza humana); 2) o <b>Estado</b> (regime interno); 3) o <b>sistema internacional anárquico</b>. A 3ª é a <b>predominante</b>.	TeoriasRI::UnidadeII
Quais os três princípios da <b>estrutura internacional</b> (Waltz)?	<b>Ordenamento</b> (anárquico), <b>diferenciação</b> (unidades indiferenciadas/similares) e <b>distribuição de capacidades</b> (o que de fato varia entre os Estados).	TeoriasRI::UnidadeII
O que é <b>poder relativo</b> (Waltz)?	A capacidade que um Estado acumula para garantir seus interesses <b>em comparação</b> aos demais. Todos buscam sobreviver, mas com capacidades diferentes.	TeoriasRI::UnidadeII
Para Waltz, qual sistema é mais estável: bipolar ou multipolar?	O <b>bipolar</b> (como na Guerra Fria), pela contenção mútua das duas potências. (Morgenthau preferia o multipolar; Gilpin, o unipolar.)	TeoriasRI::UnidadeII
O que é <b>bandwagon</b>?	O comportamento de Estados <b>menores/fracos</b> que se aliam à <b>potência predominante</b> para preservar sua autonomia.	TeoriasRI::UnidadeII
O que diz Waltz sobre a <b>unipolaridade</b>?	É a configuração <b>menos durável</b>: o polo dominante se desgasta com ações extraterritoriais e os mais fracos temem seu comportamento.	TeoriasRI::UnidadeII
Qual a contribuição de <b>Robert Gilpin</b>?	Em <i>Guerra e mudança na política internacional</i> (1981) inclui a <b>dimensão econômica</b> e a <b>estabilidade hegemônica</b> (pax britannica/americana). Chama sua abordagem de <b>realismo estadocêntrico</b>.	TeoriasRI::UnidadeII
O que é o <b>realismo defensivo</b> e o conceito de <b>equilíbrio de ameaça</b>?	Vertente de Waltz e <b>Stephen Walt</b> (<i>As origens das alianças</i>, 1987): os Estados se aliam contra a potência mais <b>ameaçadora</b>, não apenas a mais forte.	TeoriasRI::UnidadeII
O que é o <b>realismo ofensivo</b>? Autor e obra.	<b>John Mearsheimer</b> (<i>A tragédia da política das grandes potências</i>, 2001): as potências <b>maximizam o poder</b> e buscam a <b>hegemonia regional</b> (não há hegemonia global).	TeoriasRI::UnidadeII
Para Mearsheimer, por que não há hegemonia global?	Pelo <b>poder limitador da água</b>: o poder terrestre não cruza grandes mares. Estados <b>insulares</b> (EUA, Reino Unido) são menos vulneráveis que os <b>continentais</b>.	TeoriasRI::UnidadeII
Quais as estratégias das grandes potências (Mearsheimer)?	<b>Balance</b> (contrabalancear), <b>buck-passing</b> (transferir o custo a um aliado) e <b>bandwagoning</b> (formar alianças).	TeoriasRI::UnidadeII
O que é o <b>realismo periférico</b> (Escudé, 1992)?	Teoria pensada para <b>países periféricos</b> (Argentina): o <b>desenvolvimento econômico é o interesse nacional</b>, então evita-se conflito com a potência hegemônica.	TeoriasRI::UnidadeII
Quem são os autores do <b>neoliberalismo</b> e a obra central?	<b>Robert Keohane e Joseph Nye</b>, em <i>Poder e interdependência</i> (1977).	TeoriasRI::UnidadeII
Que pressupostos o neoliberalismo compartilha com o neorrealismo?	A <b>anarquia</b> do sistema e a importância do <b>Estado</b> como ator central (abandona o idealismo liberal clássico em favor do rigor científico).	TeoriasRI::UnidadeII
O que é <b>interdependência</b>?	<b>Dependência mútua</b>: decisões e acontecimentos em um país têm efeitos recíprocos em outros.	TeoriasRI::UnidadeII
Diferencie <b>sensibilidade</b> e <b>vulnerabilidade</b> (Nye).	<b>Sensibilidade</b>: rapidez com que um país é afetado por mudanças externas. <b>Vulnerabilidade</b>: o <b>custo</b> de se adaptar a elas. Um país pode ser sensível sem ser vulnerável.	TeoriasRI::UnidadeII
Quais as <b>três características da interdependência complexa</b>?	1) <b>Múltiplos canais</b> de contato; 2) <b>agenda múltipla</b> sem hierarquia entre os temas; 3) <b>declínio do uso da força</b>.	TeoriasRI::UnidadeII
O que é o <b>Consenso de Washington</b>?	Conjunto de <b>políticas neoliberais</b> (reforma fiscal, abertura comercial, privatizações) para a América Latina, enunciado por <b>Williamson em 1989</b>.	TeoriasRI::UnidadeII
O que é o <b>funcionalismo</b>?	Abordagem em que a <b>forma segue a função</b>: a cooperação cresce de forma gradual por agências técnicas. Lema <i>peace by pieces</i>; efeito <b>spill-over</b> (transbordamento). Autor: Mitrany.	TeoriasRI::UnidadeII
O que o <b>neofuncionalismo</b> (Haas) acrescenta?	A <b>dimensão política</b>: o spill-over depende do convencimento das <b>elites políticas</b> e da construção de valores comuns, não só de aspectos técnicos.	TeoriasRI::UnidadeII
O que é o <b>liberal institucionalismo</b>?	De Keohane e Nye: posição <b>intermediária</b> entre o utopismo liberal e o ceticismo neorrealista. O Estado cria as instituições, mas elas ganham autonomia e fomentam a cooperação.	TeoriasRI::UnidadeII
O que são <b>regimes internacionais</b> (Krasner)?	Conjuntos de <b>princípios, normas, regras e procedimentos</b> de decisão em torno dos quais as expectativas dos atores convergem numa área (ex.: regime do comércio, GATT/OMC).	TeoriasRI::UnidadeII
Quais as <b>funções das instituições internacionais</b> (neoliberalismo)?	Trocar <b>informação</b> (transparência), garantir o <b>cumprimento</b> dos acordos (sanções) e <b>diminuir a sombra do futuro</b> (confiança em ganhos de longo prazo).	TeoriasRI::UnidadeII
Qual o cerne do <b>debate neo-neo</b> sobre instituições?	Neorrealistas: Estados focam <b>ganhos relativos</b> e instituições só refletem o poder. Neoliberais: focam <b>ganhos absolutos</b> e instituições têm efeito próprio.	TeoriasRI::UnidadeII
Quais fatores Keohane (2002) acrescenta ao compromisso com as instituições?	<b>Reciprocidade</b> (esperar que os acordos sejam respeitados) e <b>reputação</b> (a imagem construída gera consequências futuras).	TeoriasRI::UnidadeII
O que é <b>governança global</b>?	Conjunto de normas, regras e instituições para discutir e resolver problemas globais <b>sem uma autoridade central</b> (diferente de governo); inclui ONGs e sociedade civil.	TeoriasRI::UnidadeII
O que o <b>marxismo</b> traz de novo para as RI?	Desloca o foco dos Estados para as <b>classes sociais</b>. O determinante internacional é o <b>capitalismo/mercado</b>, não a anarquia entre Estados.	TeoriasRI::UnidadeIII
O que é o <b>materialismo histórico</b>?	A ideia de que a história é movida pelas <b>condições materiais de produção</b> e pela <b>luta de classes</b>.	TeoriasRI::UnidadeIII
Diferencie <b>burguesia</b> e <b>proletariado</b>.	<b>Burguesia</b>: detém os <b>meios de produção</b> (capital, fábricas). <b>Proletariado</b>: só tem a <b>força de trabalho</b>.	TeoriasRI::UnidadeIII
O que é <b>mais-valia</b>?	A <b>diferença</b> entre o valor que o trabalho do operário produz e o <b>salário</b> que ele recebe. É a fonte do lucro capitalista.	TeoriasRI::UnidadeIII
O que é <b>alienação</b> no marxismo?	A incapacidade do trabalhador de <b>perceber a relação de exploração</b> em que está inserido.	TeoriasRI::UnidadeIII
Qual o papel do <b>Estado</b> para o marxismo?	Garantir o <i>status quo</i> capitalista: é um <b>Estado de classe</b>, instrumento da classe dominante (crítica reforçada por <b>Rosa Luxemburgo</b>).	TeoriasRI::UnidadeIII
Qual a obra de <b>Lenin</b> sobre imperialismo e sua tese?	<i>O imperialismo, etapa superior do capitalismo</i>: o imperialismo é a <b>fase monopolista</b> do capitalismo; em vez de morrer, o capitalismo se expande para as colônias.	TeoriasRI::UnidadeIII
Quais as <b>5 características do imperialismo</b> (Lenin)?	1) <b>monopólios</b>; 2) <b>oligarquia financeira</b> (fusão de capital bancário e industrial); 3) <b>exportação de capitais</b>; 4) uniões monopolistas internacionais; 5) <b>partilha territorial</b> do globo.	TeoriasRI::UnidadeIII
Como Lenin vê a luta de classes no plano internacional?	Como conflito entre nações <b>opressoras</b> (imperialistas) e <b>oprimidas</b> (colônias e países atrasados).	TeoriasRI::UnidadeIII
O que é a <b>Teoria do Sistema-mundo</b> e quem a criou?	<b>Immanuel Wallerstein</b>: o capitalismo é um <b>sistema único</b>, integrado econômica e politicamente, regido pela acumulação. Também chamada <b>estruturalismo marxista</b>.	TeoriasRI::UnidadeIII
Quais as três áreas do sistema-mundo (Wallerstein)?	<b>Centro</b> (produção de alto valor agregado), <b>periferia</b> (bens primários, baixo valor) e <b>semiperiferia</b> (intermediária, com chance de ascensão).	TeoriasRI::UnidadeIII
Onde e quando surge a <b>Teoria da Dependência</b>?	Na <b>América Latina</b>, na década de <b>1960</b>. É vista como a maior contribuição do terceiro mundo às RI.	TeoriasRI::UnidadeIII
O que é <b>dependência</b>?	Situação em que a economia de um país é <b>condicionada</b> pelo desenvolvimento de outra à qual está subordinada. O centro se expande sozinho; a periferia, só por reflexo. <b>Não confundir com interdependência assimétrica.</b>	TeoriasRI::UnidadeIII
Quais os três conceitos-chave da Teoria da Dependência?	<b>Dependência, centro e periferia</b>. A relação é analisada em termos comerciais (valor de troca) e financeiros (capital estrangeiro).	TeoriasRI::UnidadeIII
Qual a base teórica e a visão da Teoria da Dependência?	Base <b>marxista</b> (estruturas históricas de dominação); considera também ONGs, empresas transnacionais e classes. Visão <b>pessimista</b> sobre cooperação harmônica.	TeoriasRI::UnidadeIII
O que é a vertente <b>cepalina (estruturalista)</b> da dependência?	Ligada à <b>CEPAL</b> e a <b>Raúl Prebisch</b>: a <b>deterioração dos termos de troca</b> (a periferia exporta barato e importa caro) reforça a relação centro-periferia.	TeoriasRI::UnidadeIII
O que é a vertente do <b>desenvolvimento associado</b>?	De <b>Cardoso e Faletto</b> (<i>Dependência e desenvolvimento na América Latina</i>): o desenvolvimento <b>é possível mesmo na dependência</b> (desenvolvimento dependente-associado). Visão mais otimista.	TeoriasRI::UnidadeIII
O que é a vertente <b>neomarxista</b> da dependência?	De <b>Theotônio dos Santos</b> e <b>André Gunder Frank</b>: a dependência só gera o <b>desenvolvimento do subdesenvolvimento</b>. Visão pessimista (estagnacionista).	TeoriasRI::UnidadeIII
Por que as teorias clássicas do imperialismo não bastavam para a América Latina dos anos 1960?	Porque a desigualdade ali não vinha de uma <b>colonização formal</b> (metrópole-colônia), e essas teorias olhavam a sociedade dominante, não a dominada.	TeoriasRI::UnidadeIII
Qual o contexto político dos teóricos da dependência?	Ditaduras na América Latina (1960-1980): muitos foram <b>exilados</b>, sobretudo no <b>Chile</b> (até a queda de <b>Allende em 1973</b>) e no <b>México</b>.	TeoriasRI::UnidadeIII
