Qual obra fundadora do debate pós-colonial e seu autor?	<i>Orientalismo: o Oriente como invenção do Ocidente</i> (1979), de <b>Edward Said</b>.	TeoriasContempRI::UnidadeII
O que são os <b>Estudos Subalternos</b>?	Corrente (anos 1980-90, Sul Asiático: <b>Spivak, Bhabha</b>) que dá voz aos dominados. <b>Subalterno</b> = grupo silenciado, sem voz.	TeoriasContempRI::UnidadeII
O que é <b>violência epistêmica</b>?	A dominação exercida pelo <b>controle das narrativas e do saber</b>: o colonizado internaliza o papel de inferior. Hoje aparece em binarismos como desenvolvido/subdesenvolvido.	TeoriasContempRI::UnidadeII
O que são <b>differánce</b> e <b>dupla inscrição</b> no pós-colonialismo?	<b>Differánce</b>: superar o binarismo aqui/lá. <b>Dupla inscrição</b>: identidades <b>híbridas</b> e simultâneas, sem síntese em uma terceira identidade.	TeoriasContempRI::UnidadeII
Qual a tese central do <b>feminismo</b> nas RI?	Usar o <b>gênero</b> como categoria de análise: as RI foram construídas sobre dicotomias hierárquicas (público/privado, racional/emotivo) que silenciam as mulheres.	TeoriasContempRI::UnidadeII
Quais são as <b>ondas do feminismo</b>?	<b>1ª</b>: sufrágio (início séc. XX; no Brasil, Bertha Lutz, voto em 1932). <b>2ª</b>: anos 1960-70 (Beauvoir). <b>3ª</b>: anos 1990, raça e classe (Butler). <b>4ª</b>: anos 2010 (mídias sociais).	TeoriasContempRI::UnidadeII
Qual a frase de <b>Simone de Beauvoir</b> e sua obra?	"<b>Não se nasce mulher, torna-se mulher</b>" (<i>O segundo sexo</i>). O gênero é construído, não determinado pela biologia.	TeoriasContempRI::UnidadeII
Qual a contribuição de <b>J. Ann Tickner</b>?	Em "You just don't understand" (1997), mostra o gênero em <b>três níveis</b>: <b>simbólico</b>, <b>estrutural</b> e <b>individual</b>. Critica o viés masculino do realismo.	TeoriasContempRI::UnidadeII
Qual a pergunta-marca de <b>Cynthia Enloe</b>?	"<b>Onde estão as mulheres?</b>" na política internacional (<i>Bananas, Beaches and Bases</i>, 1989).	TeoriasContempRI::UnidadeII
Quais as <b>três epistemologias feministas</b> (Hansen)?	<b>Racionalista</b> (gênero = sexo biológico; Estado no foco), <b>standpoint</b> (gênero como construção social; foco nas mulheres) e <b>pós-estruturalista</b> (gênero discursivo; análise de discurso).	TeoriasContempRI::UnidadeII
Quais tipos de violência e de paz o feminismo resgata dos estudos da paz?	Violência <b>direta, estrutural e cultural</b> (Galtung); paz <b>negativa</b> (ausência de guerra) e <b>positiva</b> (ausência de violência estrutural). Foco no que ocorre durante e após o conflito.	TeoriasContempRI::UnidadeII
O que é a <b>Escola de Copenhague</b> e quem a lidera?	Centro de estudos de segurança (Copri) com <b>Barry Buzan e Ole Wæver</b>. Visão <b>abrangente</b>: segurança em 5 setores (militar, político, econômico, societal e ambiental).	TeoriasContempRI::UnidadeIII
O que é <b>securitização</b>?	O processo em que, por um <b>ato de fala</b>, um tema é apresentado como <b>ameaça existencial</b>, justificando <b>medidas excepcionais</b> fora da política normal.	TeoriasContempRI::UnidadeIII
O que é o <b>ato de fala</b> (speech act) na securitização?	O discurso que, dotado de força, constrói a ameaça e busca convencer a audiência. A segurança é um processo <b>intersubjetivo e discursivo</b>.	TeoriasContempRI::UnidadeIII
Quais os <b>três níveis</b> de uma questão (Copenhague)?	<b>Não politizada</b> (sem ação do Estado) → <b>politizada</b> (política pública normal) → <b>securitizada</b> (medidas emergenciais e excepcionais).	TeoriasContempRI::UnidadeIII
Quais as <b>três variáveis</b> do processo de securitização?	<b>Objeto referente</b> (o que é ameaçado), <b>agente securitizador</b> (quem faz o discurso) e <b>audiência</b> (quem legitima as medidas).	TeoriasContempRI::UnidadeIII
A ameaça securitizada precisa ser <b>real</b>?	<b>Não.</b> Basta ser construída discursivamente e <b>aceita pela audiência</b>. O que conta é a percepção, não a comprovação objetiva.	TeoriasContempRI::UnidadeIII
O que é <b>segurança societal</b> e <b>dessecuritização</b>?	<b>Societal</b>: segurança da identidade de um grupo (Wæver, 1993). <b>Dessecuritização</b>: devolver o tema ao debate político normal, retirando-o da lógica de emergência.	TeoriasContempRI::UnidadeIII
Qual a tese da <b>teoria verde</b> das RI?	O meio ambiente é uma questão <b>transnacional</b> que não respeita fronteiras, exigindo <b>gestão coletiva internacional</b> (regime internacional do meio ambiente).	TeoriasContempRI::UnidadeIII
O que é <b>desenvolvimento sustentável</b> e de onde vem o conceito?	Atender as necessidades do presente <b>sem comprometer as gerações futuras</b>. Definido no <b>Relatório Brundtland</b> (<i>Nosso Futuro Comum</i>, 1987).	TeoriasContempRI::UnidadeIII
Diferencie <b>antropocentrismo</b> e <b>ecocentrismo</b>.	<b>Antropocentrismo</b>: a natureza existe a serviço do ser humano. <b>Ecocentrismo</b>: a natureza tem valor próprio. A teoria verde tende ao ecocentrismo e às <b>sociedades cosmopolitas</b>.	TeoriasContempRI::UnidadeIII
